station_id,marque
73300001,Carrefour
73300002,Eni
73300004,Intermarché
73300005,Total
7330001,Total
73310002,Système U
73320002,Avia
73330001,Super U
73330002,Intermarché
73340002,Les Aillons
73340003,Cattin Frères
73370001,Garage Miniggio
73390007,Eni
73390008,Eni
73400001,Elan
73400003,Carrefour
73400005,Avia
7340001,Total
7340002,E.Leclerc
73410001,Intermarché
73420001,E.Leclerc
73420002,Intermarché
73420004,E.Leclerc
73420005,Total
73450001,Elan
73460002,E.Leclerc
73460003,Netto
73470001,Avia
73480001,Avia
73490002,Super U
73490003,Total Access
73500005,Intermarché
73500006,Shell
73500007,Casino
73540002,Système U
73600002,Super U
73600006,TotalEnergies
73600007,Eni
73600010,Casino
73610002,Avia
73630004,Carrefour
73660001,TotalEnergies
73700001,Système U
73700005,Intermarché
73730008,Agip
73800001,Esso
73800002,Système U
73800003,Total
73800005,Intermarché
73800006,Total
7380001,Elan
7380002,Intermarché
73870003,Dyneff
74000002,Carrefour
74000004,Esso Express
74000007,Intermarché
74000014,Total Access
7400002,Intermarché
74000020,Eni
74000021,Eni
7400003,TotalEnergies
7400005,Netto
7400006,Intermarché
74100005,Esso
74100007,E.Leclerc
74100008,Intermarché
74100009,Elan
74100010,Total
74100011,TotalEnergies
74100013,Carrefour
74100014,Intermarché
7410002,Station-service de Saint-Félicien
74120004,Intermarché
74120006,TotalEnergies
74120011,Auchan
74130001,Carrefour Market
74130004,Shell
74130006,Intermarché
74130016,TotalEnergies
74130017,Elan
74130018,Les Clus
74140003,Super U
74140004,E.Leclerc
74140005,Intermarché
74140006,bi1
74150002,Système U
74150003,Intermarché
74160001,Station Essence Intermarché
74170001,Elan
74180001,Intermarché
74190003,Système U
74200002,Carrefour
74200003,Carrefour
74200006,Esso Express
74200014,Intermarché
74200016,Intermarché
74200019,Carburauto
74200020,Eni
74200021,Carrefour
74210001,Carrefour Market
74210002,Avia
74210003,Intermarché
74220002,TotalEnergies
74230004,Intermarché
74230006,Avia
74230007,Carrefour
74240001,Intermarché
74250001,Total
74250003,Avia
74260002,TotalEnergies
74270001,Carrefour Contact
74270005,Avia
74270006,Netto
74270007,Avia
74290002,Elan
74300001,Carrefour
74300003,Esso
74300004,Intermarché
74300009,Système U;Super U
7430002,Carrefour Market
7430005,Intermarché
7430006,Avia
74302001,TotalEnergies
74310002,Super U
74310003,Total
74320001,Carrefour Market
74320006,Avia
74330001,Auchan
74330002,Total
74330003,Avia
74330004,E.Leclerc
74340001,Carrefour Market
74350003,Esso
74350005,Système U
74350006,Avia
74360002,Intermarché
74360004,Avia
74370001,TotalEnergies
74370003,Carrefour
74380001,Super U
74400001,Carrefour
74420001,Avia
74430001,Carrefour Market
74440001,Super U
74440002,Avia
74440004,TotalEnergies
74450001,Total
74500002,Carrefour
74500003,U
74500005,Intermarché
74500009,Eni
74500011,Avia
74500012,Carrefour
74520004,Intermarché
74520009,Total
74520010,Carrefour Market
74520011,TotalEnergies
74520012,Avia
74540001,TotalEnergies
74540002,TotalEnergies
74550001,Elan
74570004,Carrefour
74570011,Avia
74570012,Avia
74600013,Total
74600015,TotalEnergies
74600016,Avia
74600017,Auchan
74700001,Carrefour
74700003,Intermarché
74700005,Total Access
74700006,Avia
7470001,Garage Jouffre Elan
74800001,TotalEnergies
74800002,Esso Express
74800004,Intermarché
74800005,Carrefour
74920001,Total
74930003,Intermarché
74950002,Carrefour Market
74960001,Carrefour
74960003,Esso
74960005,E.Leclerc
74960013,Eni
74970001,Système U
7500001,Auchan
7500002,Intermarché
75001003,OIL!
75007003,Avia
75007004,Total
75008006,Avia
75008009,TotalEnergies
75008010,Total
75010002,Avia
75010003,Esso Express
75012005,TotalEnergies
75012010,Esso Express
75012020,Total
75012021,TotalEnergies
75012023,Avia
75013022,Total
75013023,TotalEnergies
75013024,Total
75013025,Total Access
75013026,Esso
75013028,BP
75014012,Total
75015003,Esso
75015011,Esso Express
75015025,Total
75015026,Total Access
75015030,BP
75015034,Shell
75015036,Avia
75016001,Carrefour
75016006,Shell
75016011,Elan
75016017,Total
75016022,Esso
75016023,Esso
75016026,Eni
75016029,TotalEnergies
75017017,Total Access
75018013,Total
75018014,Total
75019013,Total Access
75019014,TotalEnergies
75019015,Total
75019016,TotalEnergies
75020008,Total
75020010,Total
7580002,Avia
76000006,Avia
76000009,Intermarché
76000013,Total
76000014,Total
76000015,Avia
76100005,Total
76110001,Carrefour
76116003,Total
76120002,Super U
76120008,Total
76120011,BP
76130001,Esso Express
76131001,Carrefour
76133001,Carrefour Market
76140001,Carrefour Market
76150002,Esso
76150003,Système U
76150004,Total
76160002,Esso Express
76160003,Super U
76170005,Intermarché
76176001,E.Leclerc
76190001,Total
76190003,Intermarché
76190005,Relais du Roy d'Yvetot
76191001,E.Leclerc
76200002,Esso Express
76200003,Marchand
76200004,Total Access
76210001,Carrefour
76210004,Intermarché
76210005,Netto
76210006,Esso
76210009,Avia
76220004,Super U
76220005,Intermarché
76220008,JBeauval
76220009,Total
76220010,Intermarché
76230001,Carrefour
76230002,Carrefour
76230007,Intermarché
76240001,Super U
76240002,Carrefour Market
76240006,Total Access
76250001,Carrefour
76250004,Avia
76260003,E. Leclerc
76260004,Esso
76260005,Total Contact
76270001,E.Leclerc
76270003,Système U
76280002,Carrefour
76280003,Intermarché
76280004,TotalEnergies
76290001,Auchan
76290003,Intermarché
76300004,Carrefour Market
76300005,Intermarché
76300007,Avia
76300009,Total Access
76320002,E. Leclerc
76330002,Carrefour
76330003,Esso
76340001,Elan
76340003,Intermarché
76350001,Super U
76360001,Carrefour
76360004,TotalEnergies
76370001,Carrefour
76370002,Total
76370004,E.Leclerc
76370006,Intermarché
76371001,Auchan
76380002,E.Leclerc
76380003,Intermarché
76380006,Auchan
76400001,Carrefour
76400008,Intermarché
76400009,E.Leclerc
76400010,TotalEnergies
76410001,Carrefour
76410002,Carrefour
76410003,Total
76420004,Carrefour
76420006,Total Access
76420007,Super U
76430004,Carrefour Market
76430005,Super U
76430006,Total
76440003,Système U
76440008,Carrefour
76450001,Carrefour
76450003,TotalEnergies
76460002,E.Leclerc
76460003,TotalEnergies
76480001,Total
76480002,Intermarché
76490002,Carrefour
76500004,Total Access
76500005,Carrefour Market
76510001,Intermarché
76520001,Super U
76520002,Intermarché
76530002,Esso Express
76530003,Intermarché
76530004,Total Access
76540002,Carrefour
76550001,Carrefour Market
76560001,Carrefour
76570001,Carrefour Market
76580001,Esso Express
76580002,Carrefour
76590001,Relais de Belmesnil
76590002,Intermarché
76590003,Système U
76600001,Carrefour Market
76600010,Esso Express
76600012,TotalEnergies
76600021,Total
76600022,Total Access
76600023,TotalEnergies
76600024,TotalEnergies
76600025,TotalEnergies
76610002,Esso Express
76610004,TotalEnergies
76610006,Super U
76620001,Auchan
76620002,Carrefour
76620003,Esso Express
76630001,Carrefour
76640002,Super U
76640004,Carrefour
76680001,Carrefour
76680004,Total Access
76680005,TotalEnergies
76700001,Aviva
76700004,Elan
76700005,E.Leclerc
76700006,TotalEnergies
76700007,TotalEnergies
76710001,Intermarché
76720002,Vallée
76720004,Carrefour Contact
76730001,Carrefour
76740002,Intermarché
76750001,Carrefour
76760002,Système U
76760003,Super U
76770002,E.Leclerc
76770003,Total Access
76800002,Esso
76800003,Intermarché
76800009,Total Access
76803001,E.Leclerc
76810002,Auchan
76850001,Carrefour
76890001,Intermarché
76910001,Intermarché
76910002,TotalEnergies
76940001,Carrefour Market
76950001,Total Contact
76950002,Carrefour
76950003,Esso
77000003,Carrefour Market
77000005,BP
77000011,Total
77000013,Total Access
77000014,Intermarché
7700003,Intermarché
7700004,Intermarché
77090001,Carrefour
77100008,Esso Express
77100009,E.Leclerc
77100010,Total
77100015,Carrefour Market
77100016,E.Leclerc
77100021,Total Access
77100022,Total Access
77100023,Total Access
77100025,Auchan
77116001,E.Leclerc
77120003,E.Leclerc
77120004,Carrefour
77120006,Total Access
77120007,Total Access
77124001,Carrefour
77124002,Auchan
77127001,Carrefour
77130003,Total
77130005,E.Leclerc
77130006,Carrefour
77130008,E.Leclerc
77130012,Fulli
77130013,Fulli
77140003,Carrefour
77140006,Intermarché
77140010,Shell
77140011,Total
77140012,Shell
77141001,Total
77141003,AviaXpress
77144001,Intermarché
77144002,Total
77150002,Carrefour
77150004,Total
77150006,Carrefour
77160002,E.Leclerc
77160003,Intermarché
77160005,Eni
77164002,Intermarché
77165002,Carrefour Market
77165006,Total
77170004,Total
77170005,Carrefour Market
77170006,La Station U
77170013,Total
77171003,TotalEnergies
77176001,Esso
77181002,TotalEnergies
77183001,Intermarché
77184004,Intermarché
77186001,TotalEnergies
77186003,TotalEnergies
77190004,E.Leclerc
77190005,Total Access
77190006,Total Access
77195001,Carrefour
77200001,Total
77210001,Esso
77210002,Carrefour
77220004,Intermarché
77220005,Carrefour
77229001,E.Leclerc
77230001,Total
77230004,Intermarché
77230006,TotalEnergies
77230009,Carrefour
77240002,Auchan
77240003,TotalEnergies
77250002,Intermarché
77250004,Carrefour
77250006,Total Access
77250007,Total Access
77260004,E.Leclerc
77260005,Intermarché
77260009,Total
77260012,Eni
77260013,Eni
77270001,E.Leclerc
77280001,Intermarché
77290002,Intermarché
77290003,Shell
77300001,TotalEnergies
77300005,BP
77310009,Total Access
77320002,Intermarché
77320003,Super U
77330002,Total
77330003,E. Leclerc
77330004,Total
77340003,E.Leclerc
77340005,TotalEnergies
77340006,TotalEnergies
77340007,TotalEnergies
77340009,Costco
77346001,Carrefour
77350004,Intermarché
77350005,Total Access
77360001,Carrefour Market
77370001,Carrefour Market
77370003,Intermarché
77370005,Total
77380001,Intermarché
77390003,Carrefour Market
77390005,Total Access
77400007,Intermarché
77400008,Intermarché
77400011,TotalEnergies
77400012,Esso
77400015,Esso
77410001,Total
77410008,BP
77410009,Total
77430001,Carrefour
77440001,Intermarché
77440002,Carrefour
77450005,Total
77450007,Esso
77460001,Total
77460005,Auchan
77470001,Carrefour Market
77480001,Avia
77480002,Carrefour
77500001,Auchan
77500004,Intermarché
77500008,Esso
77508001,Carrefour
77508002,Carrefour
77510001,Carrefour
77515001,Intermarché
77520002,Intermarché
77540002,Carrefour
77550004,Total
77550005,Total
77570001,Carrefour
77580001,Esso
77580002,Intermarché
77590001,Carrefour Market
77600003,TotalEnergies
77600004,Total
77610002,Intermarché
77610003,E.Leclerc
77620001,G 20
77680001,Esso Express
77680003,Super U
77680004,Intermarché
77690001,Peugeot Turpin
77700001,Auchan
77700002,Carrefour
77700003,Esso
77700004,Carrefour
77700006,Super U
77710001,Intermarché
77740002,Total
77760001,bi1
77760002,Total Contact
77760003,E. Leclerc
77780003,Total Access
77810001,Auchan
77820003,E.Leclerc
77860001,Super U
77860002,Station de Quincy
77870002,Auchan
77880001,Total
77910001,Total
77950001,Carrefour
78000005,Esso Express
78000008,TotalEnergies
7800001,TotalEnergies
78000016,Esso
78000019,TotalEnergies
78000020,Total Access
78000021,Esso
7800003,Intermarché
7800007,Netto
7800008,Carrefour
78100002,Total
78110002,Esso
78114001,Intermarché
78120003,Carrefour
78120005,E.Leclerc
78120012,TotalEnergies
78120013,TotalEnergies
78121001,TotalEnergies
78124001,Intermarché
78130011,TotalEnergies
78140001,Auchan
78140008,TotalEnergies
78140009,Shell
78140010,Esso
78150005,Système U
78150007,Station Super Discount
78150012,TotalEnergies
78150013,Total Access
78150014,Esso Express
78160002,TotalEnergies
78170002,Esso
78170006,BP
78175001,TotalEnergies
78180002,Total
78180010,Total Access
78180011,Esso Express
78190010,TotalEnergies
78190011,Auchan
78190012,Esso
78200001,Auchan
78200003,Total Energies
78200008,Intermarché
78200012,Total Access
78210006,TotalEnergies
78230002,Esso Express
78230006,TotalEnergies
78241001,Carrefour
78250003,Auchan
78250005,Intermarché
78260001,E.Leclerc
78270002,Total
78280003,Total
78280004,Total Access
78290003,Total
78300003,E.Leclerc
78300011,Total
78310001,Auchan
78310006,Total
78310007,TotalEnergies
78318001,Auchan
78320001,Total Access
78330003,Super U
78340005,Total
78350002,TotalEnergies
78360001,Carrefour
78360002,Carrefour Market
78360004,Total Access
78370001,Auchan
78370002,Auchan
78380004,TotalEnergies
78380005,BP
78390003,E.Leclerc
78390005,TotalEnergies
78390006,TotalEnergies
78400004,Total
78410002,Carrefour
78410004,Total
78420004,BP
78430005,Total
78440001,Carrefour
78450001,Carrefour
78470001,Carrefour
78480001,Auchan
78480004,TotalEnergies
78490002,TotalEnergies
78500001,Carrefour
78520002,Carrefour
78520004,Total
78530001,Intermarché
78540001,Carrefour Market
78550004,Avia
78550005,Shell
78550006,Intermarché
78550007,Carrefour Market
78550009,TotalEnergies
78560004,Total Access
78570001,TotalEnergies
78570005,Intermarché
78580001,Station-service ACR
78590003,Système U
78600002,BP
78600004,Total Access
78610002,Auchan
78630004,TotalEnergies
78630009,TotalEnergies
78630010,Total Access
78630011,TotalEnergies
78650002,Total
78660003,Système U
78660004,Total
78680002,TotalEnergies
78680004,Total Access
78690002,U
78690003,Total Access
78700001,Auchan
78700002,Carrefour Market
78700003,Total
78700010,Esso
78700011,Esso
78702001,E. Leclerc
78710004,BP
78710005,Esso Express
78730001,Auchan
78760004,Total Access
78770001,G20
78790001,Carrefour Contact
78800001,Auchan
78800004,Esso Express
78800006,TotalEnergies
78820001,Système U
78840003,Intermarché
78840004,Carrefour
78885001,Carrefour
78890005,Netto
78910001,Auchan
78920004,Esso
78940001,Auchan
78955001,E.Leclerc
78960001,Carrefour
78960004,BP
78970001,Carrefour Market
78980001,Intermarché
78980002,Total
78990010,TotalEnergies
79000001,Carrefour
79000002,Carrefour
79000005,TotalEnergies
79000008,Intermarché
79000012,Esso Express
79000013,Total Access
79000014,E.Leclerc
79025002,E.Leclerc
79100001,Système U
79100003,E.Leclerc
79100006,Total
79100009,Eirana
79100011,TotalEnergies
79100012,Avia
79110001,Système U
79110002,Avia
79110003,Intermarché
79120002,Intermarché
79130001,Système U
79140001,Système U
79150002,Carrefour
79160001,Système U
79160002,E.Leclerc
79160003,E.Leclerc
79170001,Intermarché
79180002,Total Access
79180006,Carrefour Contact
79200001,La Station U
79200003,E.Leclerc
79200009,Esso
79200011,Avia
79208001,E.Leclerc
79210001,Intermarché
79220001,U
79230003,TotalEnergies
79230004,Shell
79230005,Total
79240003,Carrefour
79250002,Intermarché
79260004,Carrefour
79300001,Carrefour
79300005,E.Leclerc
79300006,E.Leclerc
79300007,TotalEnergies
79310001,Total
79320001,Système U
79330001,Intermarché
79340002,Avia
79360001,Intermarché
79370001,Intermarché
79390008,Carrefour
79400003,E. Leclerc
79400004,Intermarché
79410001,Système U
79430001,Total
79460001,Super U
79500002,Système U
79500003,Avia
79500004,TotalEnergies
79500005,Intermarché
79510002,Total
79600003,Intermarché
79600004,Avia
79700001,Super U
79800008,Dyneff
79800011,TotalEnergies
79800013,Carrefour Contact
80000007,Esso Express
80000008,Esso
80000009,Esso Express
8000001,Carrefour
80000013,Total Access
80000014,Netto
80000019,Super U
8000002,Match
8000005,Esso Express
8000007,Intermarché
8000008,Intermarché
8000010,Total
8000011,Système U
80044001,Auchan
80046003,BP
80090003,BP
80100001,Carrefour
80100002,Super U
80100003,Carrefour Contact
80100007,Esso
80100009,Intermarché
80100010,Total Access
80100011,Total
80100012,Multi Energies Somme
80110001,Total
80110002,Carrefour
80120001,Carrefour
80120003,Carrefour
80120004,Auchan
80130003,Intermarché
80135001,Intermarché
80136001,E.Leclerc
80140003,Intermarché
80140004,Total Access
80140005,BP
80140006,BP
80150003,Carrefour Contact
80150004,TotalEnergies
80160003,Carrefour
80160004,Elan
80170001,Intermarché
80190001,Total
80190002,Auchan
80190003,Intermarché
80200003,Total
80200005,Esso
80200007,Intermarché
80200011,E.Leclerc Carburant
80200012,Carrefour
80210001,Carrefour
80210002,TotalEnergies
80220001,Total
80220003,Intermarché
80230002,Intermarché
80230003,Carrefour
80230006,TotalEnergies
80240001,Carrefour
80250001,Intermarché
80260001,Carrefour
80260003,Netto
80260004,Total Access
80270001,Carrefour
80270003,TotalEnergies
80290001,Carrefour
80290006,Intermarché
80290007,Total
80290008,BP
80290009,Total
80300001,Système U
80300004,Carrefour
80300005,Intermarché
80300006,Total
80320004,Carrefour
80330004,Total
80340003,Vanderstraeten
80340004,Carrefour
80350001,Auchan
80370002,Coccinelle
80380001,Total
80400004,E.Leclerc
80400005,Carrefour
80410005,Carrefour Contact
80420003,Super U
80420004,Intermarché
80430002,Carrefour
80440003,Intermarché
80450001,Intermarché
80460003,Carrefour Contact
80470001,BP
80480001,Esso Express
80480002,E.Leclerc
80480003,Intermarché
80480004,Total
80500003,E.Leclerc
80500004,Total
80510004,Carrefour
80550001,Carrefour Contact
80560001,Intermarché
80570001,Carrefour Contact
80580001,E.Leclerc
80590002,Intermarché
80600002,Match
80600003,Total
80600005,Intermarché
80600006,E.Leclerc
80690001,Elan
80700004,Intermarché
80700009,Total Access
80700010,BP
80730001,Total
80800002,Simply
80800004,Auchan
80800006,Intermarché
80800007,Avia
80850001,Intermarché
8090001,Esso Express
80970003,Shell
81000001,Carrefour
81000002,Total
81000003,Total
81000004,Total
81000005,Esso Express
81000009,E.Leclerc
81000010,Carrefour Contact
81000011,Fina
81100003,OMI
81100004,Esso Express
81100005,Système U
81100006,Netto
81100007,Intermarché
81100008,E.Leclerc
81100010,E.Leclerc
8110002,Intermarché
8110005,Carrefour
81115001,Auchan
81120001,Total
81120002,Intermarché
81130001,Intermarché
81150003,TotalEnergies
81160001,Carrefour Market
81170001,TotalEnergies
81190002,La Croix de Mille
81200001,TotalEnergies
81200002,Auchan
81200003,Intermarché
81200004,Esso
8120001,Intermarché
81220002,Total
81230005,Carrefour Contact
81240001,OMI
81250004,Carrefour Contact
81250006,TotalEnergies
81260001,Independent
81290001,Dyneff
81290002,Intermarché
81300001,E. Leclerc
81300003,Total
81300005,Intermarché
81300006,Intermarché
8130003,Carrefour
8130004,Total
81310001,TotalEnergies
81310003,Intermarché
81320001,Servifioul
81320002,Mousquetaire
81350001,Candeo Sarl
81370001,Carrefour
81370002,Total Contact
81370003,Esso
81370004,Total
81380001,E.Leclerc
81400001,U
81400002,Total
81400004,Intermarché
8140003,Casino
81430001,Elan
81500003,Intermarché
81500004,Station U
81500007,Eni
8150001,Carrefour
8150002,Carrefour
8150003,TotalEnergies
81540001,U Express
81580001,Super U
81600001,E.Leclerc
81600003,Intermarché
81600004,E.Leclerc
81600006,Station 8
81660001,E. Leclerc
81700003,Intermarché
81700006,Carrefour
8170001,Carrefour
8170005,TotalEnergies
81710002,Total Access
81800003,Elan
81800004,Intermarché
81800006,Intermarché
8190001,Total
8190003,Carrefour
81990001,E.Leclerc
81990002,Intermarché
81990003,Carrefour
82000006,E.Leclerc
82000007,Elan
82000010,E.Leclerc
82000011,Intermarché
82000015,TotalEnergies
82000016,Total
82000018,TotalEnergies
82000019,Carrefour
8200004,Esso Express
8200005,E.Leclerc
8200007,Intermarché
8200010,Total
82017001,Auchan
82100003,TotalEnergies
82100004,E.Leclerc
82100006,Intermarché
82100007,Total
8210001,Esso
82110001,Intermarché
82110002,Aire C
82120001,Aire C
82130002,Independent
82130003,Carrefour Contact
82140003,Carrefour Contact
82150001,Intermarché
82160001,TotalEnergies
82160002,Le Relais du Causse
82170001,Carrefour
82170002,KAI carburant
82200001,Total
82200008,Intermarché
82200009,Intermarché
82200010,Avia
82210003,Carrefour
82210005,TotalEnergies
82210006,Avia
82220001,Intermarché
82240001,Dyneff
82270002,TotalEnergies
82290001,Intermarché
82290002,Carrefour
82300004,Super U
82300005,Intermarché
82300006,Carrefour Market
8230001,Carrefour Market
82350001,Independent
82370001,Super U
82370003,Puretech
82370004,Avia
82370005,Ma station (Ex-Netto)
82400005,Val Fleuri
82400006,Aire C
82400009,Louda
8240001,TotalEnergies
82410003,Carrefour
82440003,TotalEnergies
82500002,Intermarché
82500003,Casino
82500004,Total
82600001,U
82600002,TotalEnergies
82600003,Intermarché
82600004,Aire C
8260002,Intermarché
82700001,Total
82700002,Intermarché
82700003,Aire-C
82700004,Carrefour
8270002,Total Access
82710003,Esso
82800001,Super U
82800002,Intermarché
83000006,Intermarché
8300001,Carrefour
83000010,Total Access
83000011,station d'avitaillement
83000012,Total
8300006,Intermarché
8300007,Intermarché
8300008,TotalEnergies
83100005,Eni
83100006,TotalEnergies
83110002,Total Access
83120001,Carrefour
83120002,Carrefour Market
83120006,TotalEnergies
83130003,K9
83130004,Intermarché
83130005,Netto
83130007,Carrefour
83130008,Eni
83136005,Total
83136007,TotalEnergies
83136009,Système U
83136012,Total
83140001,Carrefour
83140006,Intermarché
83140007,Total
83140008,Total Access
83140009,Intermarché
83150001,Carrefour
83150002,Super U
83150003,Port de Bandol
83160001,Carrefour
83160003,Total Access
83160004,Esso
83160008,Auchan
83170002,Avia
83170003,Esso
83170007,E. Leclerc
83170009,Dyneff
83170010,Intermarché
83170011,Eni
83170012,TotalEnergies
83170014,Auchan
83190001,Carrefour
83190004,Avia
83190005,Intermarché
83190006,Total
83200002,Eni
83200004,Esso
83200006,Auchan
8320002,Intermarché
8320003,Fioul Service
83210001,K9
83210003,Intermarché
83210004,Independent
83210006,K9
83210011,E.Leclerc
83220002,Esso
83230006,Total Access
83230007,Intermarché
83240001,Carrefour
83240007,Avia
83250007,Intermarché
83250011,BP
83260001,Carrefour
83260003,Avia
83260005,BP
83260007,La Crau
83270001,TotalEnergies
83270003,Intermarché
83300001,Total
83300003,Carrefour
83300004,Avia
83300006,Intermarché
83300008,Albro
8330002,Carrefour
83310006,Bergon SAA
83310007,E.Leclerc
83310011,TotalEnergies
83320002,ravitaillement carburant du port
83330001,Augier
83330006,Auchan
83330007,Avia
83340002,E.Leclerc
83340005,Intermarché
83340008,Super U
83340010,TotalEnergies Access
83340011,TotalEnergies Access
83350001,Total
83380002,TotalEnergies
83390001,Total
83390002,Casino
83390003,Intermarché
83390005,Super U
83400003,Eni
83400004,Esso Express
83400006,E.Leclerc
83400011,E.Leclerc
83400012,Intermarché
83400013,Total
83400015,Auchan
83400017,Intermarché
83420005,Total Access
83440002,TotalEnergies
83440003,Total
83440004,E.Leclerc
83440005,Intermarché
83440006,Agip
83460002,Station U
83460004,Système U
83470001,Système U
83470003,Avia
83470004,Intermarché
83470006,Total Access
83480001,Carrefour
83480005,E.Leclerc
83480006,TotalEnergies
83480007,Eni
83490001,TotalEnergies
83490002,Esso
83490004,Dyneff
83490005,Intermarché
83500001,Auchan
83500004,E.Leclerc
83500005,E.Leclerc
83500007,Intermarché
83500008,Avia
83500013,Total Access
8350002,Carrefour
83510003,Intermarché
83510004,Total
83520001,Total
83520002,Intermarché
83550004,Intermarché
83550005,Avia
83550006,Esso
83560003,Garage Dervogne
83560006,BP
83560007,Carrefour Market
83560008,Intermarché
83560010,Auchan
83560012,Carrefour
83570001,Intermarché
83570002,Intermarché
83570003,Avia
83570005,Système U
83580003,Avia
83580004,Auchan
83590001,Intermarché
83600010,Avia
83600013,E.Leclerc
83600020,Total
83600021,Total Access
83600023,Carrefour Contact
83600024,BP
83600025,BP
83600026,Eni
83600027,Auchan
83600029,Intermarché
8360003,Carrefour
83600030,Auchan
83610002,Independent
83630002,Intermarché
83630003,Système U
83640001,Système U
83660002,Intermarché
83690002,Intermarché
83690003,Esso
83690005,Independent
83700004,E. Leclerc
83720001,Carrefour
83720005,TotalEnergies
83780001,Campus
83780002,Avia
83790001,Carrefour
83830002,Avia
83840001,Station Service Communale
83870001,Avia
83910002,Carrefour Contact
83980001,Carrefour
83980002,Garage Saint-Christophe
83990002,Station du Pilon
84000001,Carrefour
84000007,Avia
84000008,Esso Express
84000009,E.Leclerc
84000011,Intermarché
84000017,La Durance
84000018,TotalEnergies
8400002,Esso Express
84000020,Total Access
84000021,TotalEnergies
84000023,Carrefour
8400003,E.Leclerc
8400004,Carrefour
84013001,Auchan
84100004,Station marché
84100005,Intermarché
84100006,Total
84100009,TotalEnergies
84100011,Netto
84107001,Carrefour
84110001,TotalEnergies
84110004,Super U
84110005,Intermarché
84110006,Avia
84120001,U
84120006,Carrefour Market
84120007,Système U
84120008,Esso
84120009,Station Énergie
84130001,Auchan
84130010,TotalEnergies
84130011,Total
84130012,Système U
84130014,Auchan
84140006,TotalEnergies
84150001,Intermarché
84160001,Super U
84160003,Station Laurent
84170001,Avia
84170002,Station service SARL Bernaud
84190001,Avia
84200003,Independent
84200006,Comtat carburants
84200008,Independent
84200010,Super U
84200011,Intermarché
84200012,Esso
84210001,Intermarché
84210003,Dyneff
84220002,Relais du Ventoux
84220003,Relais de la Pioche
84230001,Super U
84240001,Total
84250001,Intermarché
84250002,Peugeot Durance Auto
84260001,Intermarché
84270002,Carrefour
84290001,Système U
84300003,TotalEnergies
84300006,Intermarché
8430001,Auto Services Pixien
84300011,TotalEnergies
84300013,Campus
84301001,Auchan
84310002,E.Leclerc
84310003,Doulmet
84310004,Esso
84320001,Carrefour Market
84330004,Système U
84330005,Carrefour
84340002,Elan
84350002,Système U
84360004,Avia
84390001,Intermarché
84400001,Auchan
84400003,E.Leclerc
84400007,TotalEnergies
84430005,Carrefour Contact
84440001,Avia
84470001,Esso
84500001,TotalEnergies
84500003,Independent
84500006,TotalEnergies
84500007,Intermarché
84507001,E. Leclerc
84510001,Système U
84550003,Carrefour
84550004,Esso
84550005,E.Leclerc
84570002,Station Communale Villes-sur-Auzon
84600002,Intermarché
84600003,Fage Energies
8460001,TotalEnergies
84601001,E.Leclerc
84660001,Panagiotis
84660002,Super U
84700002,Esso Express
84700004,Intermarché
84700005,Total Access
84700006,Avia
84700007,Carrefour
84740002,TotalEnergies
84800001,Système U
84800003,Intermarché
84800004,TotalEnergies
84810002,Carrefour
84840003,U
84850001,Intermarché
84850002,Intermarché
84976001,E.Leclerc
85000001,Système U
85000002,Carrefour
85000003,Super U
85000004,TotalEnergies
85000007,E.Leclerc
85000008,E.Leclerc
85000009,Intermarché
85000010,Esso
85000012,AS 24
8500002,Intermarché
85100002,TotalEnergies
85100003,TotalEnergies
85100004,Système U
85100005,Carrefour
85110001,Super U
85110005,TotalEnergies
85110006,E.Leclerc
85120001,Station U
85120002,Avia
85120005,Intermarché
85130005,Station U
85130006,Système U
85130007,Total
85130008,TotalEnergies
85140001,Système U
85140004,Total
85150001,Avia
85150003,Avia
85160005,Système U
85160006,Intermarché
85170001,Super U
85170003,Avia
85170005,TotalEnergies
85170006,E. Leclerc
85170009,Système U
85170010,Carrefour Contact
85170011,Système U
85180003,Intermarché
85180004,Super U
85190001,La Station U
85190002,Total
85190003,Avia
85190004,Intermarché
85200001,Système U
85200004,Total Contact
85200005,E.Leclerc
85202001,E.Leclerc
85210007,Avia
85210009,TotalEnergies
85210010,Intermarché
85220002,Système U
85230001,Super U
85230003,Intermarché
85250001,Système U
85250003,Dyneff
85260005,R.services
85260007,Dyneff
85270001,Système U
85280002,E.Leclerc
85290004,TotalEnergies
85290006,Super U
85290010,Carrefour Contact
85300001,TotalEnergies
85300002,E.Leclerc
85300004,Intermarché
85300006,Esso
85306001,Super U
85310001,Avia
85310002,Total
85320002,Intermarché
85330003,Système U
85340001,Station U
85340003,E.Leclerc
85340004,TotalEnergies
85350001,Igol
85360001,Système U
85400001,Super U
85400005,E. Leclerc
85400006,Intermarché
85400008,TotalEnergies
85403001,E.Leclerc
85430001,Système U
85440001,Système U
85440002,TotalEnergies
85440003,Système U
85460003,Système U
85470002,Super U
85480001,Total
85490001,Intermarché
85500001,Rompetrol
85500002,Système U
85500003,TotalEnergies
85500005,E.Leclerc
85510001,Intermarché
85520001,Super U
85530001,Système U
85530002,Total
85530003,Elan
85540002,Intermarché
85540003,Carrefour
85550001,Intermarché
85560004,Intermarché
85590001,Intermarché
85600001,TotalEnergies
85600002,Intermarché
85600003,Système U
85600005,Avia
85603001,E. Leclerc
